Date,Product,Price,Quantity,Region,City,Country,Discount,Payment_Method,Customer_Age,Customer_Gender
2022-04-09,Headphones,3820.0,16.0,South,Hyderabad,UK,20.0,Debit Card,52.0,Other
2022-10-31,Headphones,60510.0,44.0,East,Bangalore,USA,0.0,,51.0,Male
2022-07-06,Smartwatch,9715.0,42.0,East,Lucknow,USA,0.0,Net Banking,44.0,Other
2022-09-26,Smartwatch,9565.0,7.0,West,Mumbai,India,20.0,,23.0,Other
2022-11-03,Phone,85142.0,46.0,East,Chennai,India,5.0,Credit Card,52.0,Male
2022-10-21,Printer,83960.0,22.0,East,Lucknow,Canada,20.0,Cash,50.0,Other
2022-12-10,Phone,58086.0,22.0,North,Lucknow,USA,15.0,Debit Card,44.0,Male
,Tablet,35415.0,,West,Chennai,France,0.0,Net Banking,37.0,Male
2022-01-05,Laptop,7937.0,45.0,East,Chennai,,10.0,Debit Card,32.0,Other
2022-04-28,Camera,85316.0,42.0,South,Delhi,France,15.0,Cash,68.0,Male
2022-11-22,Phone,42871.0,,East,Ahmedabad,France,15.0,UPI,44.0,Female
2022-11-12,Laptop,42531.0,42.0,West,Kolkata,India,20.0,Debit Card,32.0,Female
2022-05-06,Laptop,57708.0,41.0,North,Chennai,India,20.0,Cash,59.0,Other
2022-02-24,Printer,71090.0,48.0,West,Pune,UK,20.0,Credit Card,51.0,Male
2022-08-12,Smartwatch,5369.0,46.0,North,Ahmedabad,Canada,0.0,Debit Card,39.0,Female
2022-06-25,Mouse,79607.0,43.0,South,,France,,Cash,68.0,Male
2022-10-16,Monitor,34080.0,14.0,West,Jaipur,Canada,0.0,Credit Card,44.0,Other
2022-07-14,Tablet,39233.0,,West,Ahmedabad,UK,10.0,Debit Card,32.0,Female
2022-09-28,Laptop,15796.0,13.0,South,Chennai,India,,UPI,68.0,Female
2022-09-21,Mouse,84623.0,42.0,West,Jaipur,USA,,Net Banking,28.0,Other
2022-05-27,Tablet,78940.0,28.0,West,Ahmedabad,UK,5.0,Credit Card,18.0,Other
2022-02-04,Keyboard,69422.0,49.0,South,Mumbai,Germany,10.0,Net Banking,33.0,Other
2022-06-19,Laptop,70569.0,28.0,,Mumbai,Germany,15.0,Debit Card,54.0,Other
2022-05-31,Tablet,79367.0,43.0,West,Bangalore,India,20.0,UPI,30.0,Other
2022-09-12,Laptop,40131.0,42.0,North,Lucknow,USA,15.0,Cash,39.0,Other
2022-07-11,Smartwatch,68409.0,1.0,North,Lucknow,Canada,20.0,Credit Card,57.0,Male
2022-08-23,Camera,13766.0,44.0,East,Bangalore,USA,10.0,Debit Card,49.0,Male
2022-05-15,Headphones,77096.0,39.0,East,Mumbai,France,5.0,UPI,51.0,Male
2022-02-09,Laptop,64273.0,28.0,East,Hyderabad,India,20.0,,56.0,Other
2022-09-23,Monitor,,,,Mumbai,France,10.0,,67.0,Male
2022-11-14,Camera,43980.0,7.0,South,Kolkata,UK,5.0,Credit Card,35.0,Other
2022-09-19,Smartwatch,53082.0,17.0,East,Mumbai,UK,10.0,Credit Card,60.0,Male
2022-05-03,Tablet,21309.0,35.0,South,Pune,USA,15.0,Cash,,Male
2022-05-02,Keyboard,43490.0,3.0,South,Jaipur,USA,5.0,Cash,51.0,Male
2022-05-23,Keyboard,99941.0,24.0,East,Lucknow,France,10.0,Credit Card,24.0,
2022-01-14,Laptop,55292.0,4.0,South,Ahmedabad,UK,,,42.0,Male
2022-04-16,Keyboard,72672.0,14.0,,Bangalore,France,5.0,Net Banking,60.0,Other
2022-05-27,Monitor,,18.0,West,Bangalore,USA,20.0,UPI,62.0,Male
2022-04-12,Camera,10928.0,34.0,East,Kolkata,France,5.0,Net Banking,27.0,Female
2022-12-08,Monitor,73390.0,39.0,North,Kolkata,Canada,15.0,Debit Card,39.0,Female
2022-04-09,Tablet,24091.0,25.0,East,Kolkata,Germany,15.0,Net Banking,48.0,Female
2022-06-22,Keyboard,69553.0,18.0,North,Bangalore,USA,5.0,Net Banking,29.0,Female
2022-04-10,Monitor,19277.0,46.0,North,Hyderabad,India,10.0,Credit Card,,Other
2022-02-05,Smartwatch,38052.0,31.0,East,Delhi,France,0.0,Net Banking,27.0,Female
,Phone,78370.0,45.0,East,Bangalore,India,0.0,Cash,,
2022-11-20,Laptop,26126.0,49.0,South,Delhi,USA,20.0,Cash,48.0,Other
,Laptop,,2.0,West,Hyderabad,Canada,5.0,UPI,19.0,
2022-02-18,Keyboard,31522.0,7.0,West,Kolkata,Germany,0.0,Cash,32.0,Male
2022-08-21,Camera,71217.0,,East,Lucknow,USA,20.0,Net Banking,48.0,Other
2022-06-12,Camera,5643.0,44.0,East,Hyderabad,Germany,5.0,Debit Card,,Other
2022-09-08,Monitor,19882.0,37.0,East,Hyderabad,USA,20.0,Credit Card,27.0,Male
2022-06-12,Mouse,2562.0,6.0,East,Lucknow,UK,10.0,Cash,57.0,Female
2022-06-25,Keyboard,47901.0,23.0,,Ahmedabad,,0.0,Debit Card,57.0,Other
2022-11-13,Headphones,25839.0,30.0,East,Chennai,USA,,,65.0,Female
,Monitor,61178.0,40.0,North,Kolkata,UK,20.0,,30.0,Other
2022-01-24,Keyboard,13116.0,37.0,West,Delhi,India,20.0,Net Banking,50.0,Male
2022-01-25,Tablet,92761.0,,South,,USA,,UPI,49.0,Other
2022-08-14,Keyboard,32543.0,2.0,East,Lucknow,USA,0.0,Debit Card,26.0,Female
2022-07-21,Headphones,,28.0,North,Jaipur,Canada,10.0,Cash,55.0,Other
2022-07-03,Keyboard,98262.0,11.0,East,Lucknow,Germany,,Debit Card,67.0,Female
2022-11-30,Headphones,87605.0,43.0,North,Bangalore,Canada,5.0,Net Banking,,Other
2022-07-17,Printer,68307.0,27.0,South,Lucknow,UK,0.0,Net Banking,40.0,Female
2022-06-19,Mouse,86697.0,3.0,East,Delhi,Canada,20.0,Cash,59.0,Male
2022-07-15,Laptop,73002.0,35.0,East,Pune,France,0.0,Net Banking,66.0,Female
2022-09-20,Smartwatch,72878.0,6.0,North,Delhi,France,0.0,UPI,42.0,Other
2022-02-11,Camera,42165.0,49.0,East,,Canada,0.0,Net Banking,44.0,Female
2022-03-02,Monitor,77833.0,46.0,,Mumbai,France,0.0,Cash,,Other
2022-03-03,Laptop,17146.0,14.0,North,Jaipur,USA,20.0,Cash,21.0,Male
2022-08-21,Keyboard,94802.0,38.0,North,,India,15.0,Cash,69.0,Male
2022-08-11,Tablet,14408.0,22.0,West,Pune,UK,0.0,Cash,53.0,Female
2022-01-25,Mouse,90556.0,49.0,South,Chennai,Germany,15.0,Net Banking,67.0,Male
2022-07-25,Monitor,38467.0,14.0,East,Hyderabad,Germany,0.0,Credit Card,44.0,Other
2022-06-26,Headphones,76536.0,15.0,East,Lucknow,UK,15.0,Cash,32.0,Female
2022-05-26,Phone,86233.0,23.0,East,Jaipur,Germany,,Cash,44.0,Other
2022-01-03,Camera,11718.0,18.0,South,Ahmedabad,France,,Debit Card,18.0,Female
2022-08-24,Phone,78618.0,41.0,North,Ahmedabad,Germany,15.0,,60.0,Other
2022-08-02,Mouse,69621.0,43.0,North,Hyderabad,Germany,0.0,Credit Card,38.0,Male
2022-02-18,Camera,82642.0,37.0,North,Kolkata,UK,10.0,Net Banking,34.0,Male
2022-03-07,Laptop,99401.0,13.0,North,Kolkata,UK,5.0,UPI,46.0,Male
2022-05-09,Smartwatch,80222.0,31.0,North,Pune,Canada,20.0,Credit Card,38.0,Male
2022-01-01,Tablet,855.0,9.0,South,Chennai,India,10.0,Cash,24.0,Female
2022-09-20,Phone,50358.0,36.0,North,,Canada,10.0,Credit Card,63.0,Male
2022-05-05,Camera,71216.0,16.0,West,Chennai,Canada,5.0,UPI,31.0,Other
2022-05-12,Laptop,4142.0,2.0,South,Ahmedabad,,5.0,Net Banking,20.0,Male
2022-10-31,Laptop,66353.0,2.0,West,Lucknow,Canada,20.0,UPI,58.0,Female
2022-02-06,Phone,22984.0,12.0,South,Ahmedabad,Canada,5.0,Credit Card,38.0,Other
2022-01-01,Keyboard,47000.0,9.0,West,Bangalore,France,10.0,Credit Card,19.0,
,Printer,17894.0,42.0,North,Delhi,Germany,15.0,Credit Card,61.0,Male
2022-05-13,Printer,14606.0,,North,Pune,Canada,0.0,Debit Card,54.0,Female
2022-10-16,Keyboard,,10.0,North,Kolkata,USA,10.0,Credit Card,21.0,
2022-08-25,Tablet,3303.0,26.0,East,Pune,,0.0,Credit Card,34.0,Other
2022-11-25,Tablet,30366.0,6.0,South,Jaipur,USA,0.0,Credit Card,48.0,Other
2022-01-14,,64441.0,47.0,East,Delhi,Canada,15.0,UPI,59.0,Male
2022-01-09,Camera,49837.0,29.0,East,Jaipur,UK,20.0,UPI,23.0,Other
2022-08-03,Mouse,62108.0,14.0,South,Ahmedabad,India,10.0,Net Banking,60.0,Male
2022-06-21,Keyboard,21129.0,6.0,South,Delhi,India,5.0,Credit Card,35.0,Male
2022-07-07,Tablet,49341.0,29.0,East,Kolkata,Canada,0.0,Credit Card,59.0,Female
2022-05-24,Headphones,84384.0,3.0,South,Kolkata,Germany,5.0,Net Banking,38.0,Other
2022-07-14,Mouse,23165.0,20.0,South,Ahmedabad,Germany,15.0,Debit Card,62.0,Male
2022-08-14,,,36.0,North,Bangalore,USA,20.0,Debit Card,40.0,Other
2022-09-27,Printer,10848.0,33.0,North,Jaipur,France,20.0,Credit Card,67.0,Male
2022-09-08,Phone,42932.0,25.0,East,Mumbai,Germany,0.0,Net Banking,25.0,Female
2022-12-25,Keyboard,53922.0,45.0,South,Hyderabad,India,10.0,Cash,21.0,Male
2022-11-14,Mouse,93005.0,11.0,South,Kolkata,USA,15.0,Credit Card,23.0,
2022-03-05,Laptop,23700.0,2.0,East,Ahmedabad,France,5.0,Debit Card,66.0,Other
2022-12-11,Mouse,84435.0,38.0,West,Bangalore,Germany,15.0,Cash,29.0,Other
2022-12-24,Phone,46646.0,24.0,East,Delhi,India,20.0,UPI,56.0,Male
2022-11-12,Phone,42237.0,20.0,East,Hyderabad,Germany,0.0,,37.0,Male
2022-01-28,Smartwatch,58195.0,11.0,South,Kolkata,Germany,0.0,Cash,42.0,Other
2022-03-27,Keyboard,41877.0,33.0,South,Ahmedabad,Canada,15.0,Debit Card,53.0,Other
2022-10-28,Phone,56648.0,36.0,North,Jaipur,India,5.0,,49.0,Female
2022-10-29,Smartwatch,46115.0,7.0,East,Mumbai,,0.0,Debit Card,51.0,Male
2022-01-20,Camera,87129.0,46.0,West,Hyderabad,Germany,5.0,Cash,27.0,Other
2022-03-27,Printer,25018.0,47.0,West,Ahmedabad,India,15.0,Credit Card,61.0,Female
2022-12-26,Camera,35540.0,23.0,North,Chennai,USA,15.0,Net Banking,53.0,Female
2022-06-03,Camera,24399.0,21.0,East,Jaipur,USA,5.0,Net Banking,65.0,Male
2022-05-01,Tablet,42392.0,30.0,East,Mumbai,USA,5.0,UPI,36.0,Female
2022-07-22,Mouse,32252.0,49.0,South,Lucknow,Germany,10.0,UPI,,Male
2022-05-25,Camera,63852.0,25.0,North,Kolkata,India,15.0,Cash,53.0,Male
2022-09-24,Keyboard,54733.0,40.0,South,Bangalore,India,20.0,Debit Card,26.0,Female
,Smartwatch,92172.0,2.0,North,Bangalore,Canada,20.0,UPI,25.0,Female
2022-07-01,Keyboard,47094.0,,South,Hyderabad,Germany,0.0,Cash,58.0,Male
2022-10-30,Camera,51237.0,11.0,West,Ahmedabad,Germany,0.0,Credit Card,19.0,Other
2022-12-11,Smartwatch,9097.0,,East,Delhi,USA,5.0,UPI,,Male
2022-10-18,,48075.0,18.0,West,Ahmedabad,UK,15.0,Cash,35.0,Other
2022-03-17,Tablet,61258.0,18.0,North,Chennai,Canada,5.0,Debit Card,39.0,
2022-06-22,Phone,16528.0,41.0,North,Chennai,Canada,,Debit Card,55.0,Female
2022-04-11,Phone,26653.0,1.0,West,Jaipur,USA,20.0,Debit Card,54.0,Male
2022-11-02,Phone,35833.0,5.0,East,Ahmedabad,UK,5.0,Credit Card,49.0,Female
2022-03-22,,32869.0,34.0,East,Mumbai,Germany,5.0,Debit Card,60.0,Other
2022-09-10,Tablet,48949.0,49.0,East,Lucknow,UK,5.0,Debit Card,27.0,Female
2022-05-10,Monitor,52327.0,28.0,East,Bangalore,India,5.0,Net Banking,43.0,Other
2022-06-24,Printer,40970.0,21.0,North,Pune,Germany,10.0,Net Banking,22.0,Female
2022-04-26,Printer,,38.0,East,Chennai,India,10.0,Cash,63.0,Other
2022-01-08,Keyboard,37365.0,37.0,South,Jaipur,France,5.0,Debit Card,34.0,Female
2022-01-12,Mouse,76482.0,1.0,West,Delhi,India,0.0,Cash,60.0,Male
2022-02-16,Headphones,67187.0,13.0,West,Chennai,UK,5.0,Cash,41.0,Other
2022-11-04,Tablet,60286.0,5.0,,,France,0.0,Net Banking,23.0,Other
2022-04-23,Monitor,98400.0,35.0,West,Lucknow,Canada,20.0,Credit Card,,Other
2022-08-30,Tablet,7593.0,25.0,North,Hyderabad,USA,15.0,,27.0,Male
2022-09-09,,45975.0,,South,Kolkata,France,0.0,Net Banking,30.0,Other
2022-08-27,Laptop,12057.0,,East,Jaipur,India,20.0,Credit Card,31.0,Other
2022-05-22,Phone,,32.0,West,Hyderabad,Germany,20.0,Credit Card,20.0,Female
2022-11-09,Mouse,6180.0,26.0,West,Delhi,USA,10.0,Net Banking,65.0,Female
2022-11-24,Laptop,4111.0,39.0,North,Chennai,USA,20.0,UPI,64.0,Other
2022-03-28,Headphones,,1.0,East,Delhi,France,0.0,Debit Card,46.0,Male
2022-06-16,Keyboard,68547.0,19.0,North,Chennai,Germany,20.0,Cash,42.0,Other
2022-01-01,Laptop,15834.0,29.0,West,Delhi,Canada,20.0,Net Banking,40.0,Female
2022-12-24,Camera,16792.0,2.0,South,Pune,India,10.0,Cash,32.0,
2022-08-19,Tablet,29240.0,1.0,South,Hyderabad,UK,15.0,Debit Card,52.0,Female
2022-01-06,Smartwatch,28302.0,8.0,North,Kolkata,India,10.0,UPI,39.0,Other
2022-08-14,Phone,25594.0,34.0,East,Mumbai,Germany,5.0,Cash,52.0,Male
2022-08-10,Camera,57573.0,11.0,North,Pune,Germany,10.0,Net Banking,46.0,Male
2022-01-17,Smartwatch,12305.0,38.0,South,Chennai,India,0.0,Cash,50.0,Other
2022-11-29,Phone,31051.0,23.0,West,,Germany,10.0,Net Banking,60.0,Male
2022-03-21,Printer,19890.0,2.0,East,Hyderabad,Germany,,Credit Card,22.0,Male
2022-12-10,Phone,78584.0,24.0,East,Delhi,Germany,20.0,Net Banking,35.0,Male
2022-10-27,Printer,37296.0,32.0,East,Lucknow,Canada,0.0,Cash,56.0,Other
2022-04-09,Laptop,38824.0,,North,Delhi,Germany,15.0,UPI,38.0,Female
2022-12-10,Camera,42322.0,13.0,West,Ahmedabad,Germany,20.0,Debit Card,47.0,Male
2022-04-02,Printer,39355.0,28.0,North,Hyderabad,France,0.0,Debit Card,68.0,Male
2022-09-19,Phone,55930.0,35.0,West,Mumbai,Canada,15.0,Debit Card,49.0,Male
2022-06-09,Smartwatch,97237.0,38.0,North,Kolkata,Germany,0.0,Credit Card,59.0,
2022-10-21,Tablet,79335.0,47.0,West,Jaipur,Canada,5.0,Debit Card,68.0,Male
,Monitor,55070.0,40.0,North,Lucknow,Canada,20.0,Cash,,Other
2022-07-01,,50833.0,2.0,West,Lucknow,USA,15.0,Credit Card,26.0,Other
2022-06-10,Camera,30834.0,29.0,East,Jaipur,France,0.0,,69.0,Male
2022-03-27,Camera,4682.0,24.0,West,Mumbai,Canada,5.0,Credit Card,,Male
2022-11-04,Phone,9021.0,4.0,North,Pune,Germany,0.0,UPI,54.0,Other
2022-07-17,Phone,42381.0,46.0,South,Kolkata,Canada,20.0,Cash,26.0,Male
2022-12-03,Headphones,73970.0,30.0,East,Jaipur,,15.0,Credit Card,43.0,Female
2022-04-16,Printer,,7.0,East,Ahmedabad,USA,0.0,Credit Card,26.0,
2022-04-20,Keyboard,65856.0,44.0,North,Lucknow,India,,Cash,68.0,Male
2022-06-15,Laptop,,36.0,East,Jaipur,Canada,0.0,Net Banking,49.0,Male
2022-01-26,Laptop,30163.0,26.0,North,Hyderabad,France,0.0,Debit Card,69.0,Female
2022-11-12,Camera,41843.0,7.0,South,Bangalore,India,10.0,UPI,68.0,Other
2022-10-22,Smartwatch,30580.0,24.0,East,Hyderabad,India,20.0,Net Banking,37.0,Male
2022-05-26,Headphones,83888.0,47.0,North,Ahmedabad,Canada,10.0,Debit Card,39.0,
2022-12-29,Keyboard,84201.0,37.0,North,,Germany,10.0,Credit Card,52.0,Other
2022-07-18,Mouse,75248.0,48.0,West,Lucknow,India,5.0,Credit Card,38.0,Female
2022-09-21,Tablet,96299.0,22.0,East,Bangalore,USA,10.0,,61.0,Male
2022-04-09,Headphones,20911.0,17.0,South,Ahmedabad,UK,20.0,UPI,28.0,Other
2022-02-21,Camera,72784.0,11.0,North,Jaipur,France,0.0,Net Banking,69.0,Male
2022-07-20,Monitor,,33.0,East,Mumbai,France,0.0,Net Banking,46.0,Female
2022-11-22,Camera,,9.0,East,Pune,France,10.0,Net Banking,,Female
2022-11-07,Keyboard,70710.0,25.0,North,Chennai,France,20.0,Cash,,Female
2022-11-21,Phone,2667.0,,South,,UK,15.0,UPI,30.0,Female
2022-08-01,Laptop,,19.0,West,Ahmedabad,Germany,20.0,Debit Card,36.0,
2022-06-27,Smartwatch,59405.0,46.0,North,Hyderabad,UK,20.0,Credit Card,,Other
2022-02-07,Tablet,30441.0,27.0,North,Jaipur,Canada,10.0,Credit Card,28.0,Female
2022-03-19,Mouse,44230.0,14.0,North,Ahmedabad,UK,5.0,Net Banking,65.0,Male
2022-02-11,Tablet,71360.0,12.0,West,Bangalore,France,0.0,UPI,49.0,Other
2022-09-23,Printer,24602.0,13.0,East,Bangalore,Germany,10.0,Debit Card,67.0,
2022-07-04,Keyboard,46350.0,37.0,East,Mumbai,Germany,15.0,Net Banking,63.0,Female
2022-10-18,Monitor,,17.0,North,Ahmedabad,Germany,10.0,Net Banking,37.0,Male
2022-07-25,Laptop,35498.0,43.0,West,Pune,India,20.0,,69.0,Female
2022-05-06,Printer,94066.0,5.0,East,Ahmedabad,UK,0.0,Debit Card,55.0,Male
2022-09-27,Keyboard,72634.0,46.0,South,Pune,Germany,10.0,Debit Card,43.0,Male
2022-10-07,Mouse,21538.0,38.0,South,Ahmedabad,Canada,5.0,Net Banking,69.0,Female
2022-02-09,Tablet,,16.0,West,Kolkata,Canada,20.0,UPI,50.0,Other
2022-06-12,,964.0,8.0,North,Delhi,Canada,5.0,Cash,34.0,Other
2022-01-22,Phone,46141.0,39.0,South,Pune,Germany,20.0,Net Banking,36.0,Female
2022-10-20,Printer,90645.0,13.0,East,Bangalore,USA,5.0,Debit Card,51.0,Female
2022-03-30,Printer,14111.0,34.0,West,,India,,Debit Card,68.0,Male
2022-10-13,,80265.0,9.0,North,Delhi,,10.0,Credit Card,,Male
2022-04-30,Camera,98164.0,36.0,South,Bangalore,UK,5.0,,61.0,Male
2022-12-23,Keyboard,6564.0,,East,Delhi,UK,5.0,Net Banking,55.0,Male
2022-10-22,Smartwatch,30580.0,24.0,East,Hyderabad,India,20.0,Net Banking,37.0,Male
2022-03-01,Laptop,46435.0,35.0,West,Ahmedabad,India,0.0,Cash,25.0,Other
2022-04-23,Phone,18790.0,35.0,,Kolkata,France,0.0,Net Banking,65.0,Female
2022-01-04,,32866.0,8.0,,Jaipur,Canada,15.0,Cash,68.0,Male
2022-10-04,Phone,46027.0,7.0,West,Jaipur,UK,5.0,Net Banking,18.0,Male
2022-09-19,Smartwatch,595.0,39.0,South,,Germany,0.0,Net Banking,43.0,
,Tablet,,34.0,,Ahmedabad,France,20.0,Credit Card,42.0,Male
2022-08-31,,68216.0,37.0,West,Hyderabad,UK,0.0,Net Banking,46.0,Male
2022-12-27,Printer,77309.0,21.0,North,Ahmedabad,India,20.0,UPI,68.0,Male
2022-10-26,Headphones,2259.0,29.0,South,Lucknow,UK,15.0,Net Banking,62.0,Other
2022-07-31,Mouse,35992.0,13.0,East,Mumbai,UK,0.0,Credit Card,45.0,Female
2022-11-14,Laptop,,10.0,West,Chennai,Canada,5.0,Cash,35.0,Other
2022-01-08,Monitor,73473.0,49.0,East,Hyderabad,USA,20.0,Cash,59.0,Female
2022-09-25,Keyboard,40417.0,48.0,,Bangalore,UK,15.0,Debit Card,32.0,Male
,Monitor,18724.0,18.0,East,Kolkata,India,5.0,Credit Card,32.0,Other
2022-02-04,Headphones,5468.0,12.0,North,Kolkata,Canada,5.0,Debit Card,40.0,Female
2022-10-16,Keyboard,97328.0,20.0,West,Ahmedabad,Germany,0.0,Cash,52.0,Female
,Laptop,69618.0,48.0,North,Ahmedabad,Canada,0.0,Cash,26.0,Male
,Headphones,90810.0,21.0,East,Ahmedabad,India,20.0,UPI,68.0,Female
2022-05-14,Printer,19981.0,13.0,South,Chennai,France,20.0,Net Banking,29.0,Other
2022-05-02,Mouse,31608.0,,West,Hyderabad,Canada,20.0,UPI,25.0,
2022-02-11,Laptop,63823.0,17.0,South,Mumbai,India,20.0,Credit Card,51.0,Other
2022-11-30,Monitor,39663.0,20.0,North,Bangalore,UK,,Credit Card,27.0,Male
2022-12-25,Camera,16676.0,28.0,South,Mumbai,India,5.0,Cash,49.0,Other
2022-12-21,Keyboard,4069.0,29.0,South,Chennai,India,15.0,Debit Card,51.0,Other
2022-11-23,Phone,61702.0,25.0,South,Kolkata,Germany,10.0,Debit Card,46.0,Other
2022-03-07,Phone,13849.0,24.0,South,Jaipur,USA,20.0,Net Banking,51.0,Other
2022-07-25,Tablet,46925.0,36.0,South,Jaipur,USA,20.0,Debit Card,37.0,Female
2022-01-21,Tablet,,24.0,West,Mumbai,,10.0,Credit Card,36.0,Male
2022-01-25,Smartwatch,92859.0,2.0,South,Kolkata,France,20.0,Credit Card,56.0,Other
2022-11-25,Headphones,48764.0,34.0,East,Bangalore,USA,10.0,Cash,60.0,Other
2022-12-06,Laptop,67072.0,24.0,South,Jaipur,Canada,0.0,Cash,39.0,Male
2022-07-10,Laptop,65106.0,4.0,North,Pune,USA,10.0,Net Banking,63.0,Female
,Phone,12084.0,35.0,East,Bangalore,India,0.0,Net Banking,38.0,Other
2022-12-12,Headphones,27142.0,33.0,West,Jaipur,UK,5.0,Cash,18.0,Male
2022-12-07,Mouse,53049.0,43.0,East,Ahmedabad,UK,20.0,Debit Card,38.0,Female
2022-03-19,Smartwatch,89485.0,7.0,,Hyderabad,UK,15.0,Cash,28.0,Other
2022-02-16,Tablet,8446.0,40.0,North,Lucknow,USA,20.0,Debit Card,63.0,Male
2022-07-29,Monitor,14275.0,34.0,East,Lucknow,USA,0.0,Debit Card,36.0,Female
2022-04-18,Printer,23934.0,45.0,West,Ahmedabad,USA,0.0,Debit Card,58.0,Other
2022-01-15,Printer,79029.0,29.0,East,,Germany,10.0,Cash,57.0,
2022-06-28,Camera,,32.0,South,Ahmedabad,Germany,0.0,Cash,,Male
2022-06-28,Mouse,51718.0,16.0,West,,USA,20.0,Debit Card,43.0,Male
2022-11-15,Monitor,38851.0,16.0,East,Mumbai,Germany,10.0,Cash,52.0,Male
2022-04-23,Printer,19194.0,18.0,East,Delhi,UK,20.0,UPI,59.0,Female
2022-12-22,Laptop,44487.0,24.0,West,Jaipur,Canada,10.0,Debit Card,67.0,Male
2022-11-12,Phone,77229.0,28.0,East,Pune,Canada,10.0,Credit Card,55.0,Other
2022-02-27,Printer,86105.0,42.0,West,Mumbai,India,10.0,UPI,30.0,Female
2022-09-15,Camera,3274.0,48.0,West,Mumbai,India,0.0,Net Banking,63.0,Female
2022-06-10,Mouse,74907.0,31.0,South,Chennai,Canada,0.0,UPI,52.0,Other
2022-05-22,Tablet,18710.0,20.0,West,Hyderabad,UK,15.0,Cash,27.0,Other
2022-03-23,Tablet,70211.0,12.0,East,Jaipur,UK,10.0,Cash,56.0,Male
2022-02-20,Monitor,25106.0,13.0,North,Jaipur,UK,0.0,Cash,55.0,Other
2022-02-08,Keyboard,33477.0,25.0,South,Bangalore,India,15.0,Cash,,Other
2022-03-14,Headphones,91388.0,19.0,South,Chennai,Germany,20.0,UPI,63.0,Other
2022-09-28,Monitor,20798.0,34.0,South,Bangalore,UK,10.0,Credit Card,,Male
2022-07-27,Printer,8517.0,12.0,South,Hyderabad,Canada,,Cash,29.0,Other
2022-07-08,Keyboard,56013.0,42.0,West,Delhi,UK,15.0,,53.0,Female
2022-04-21,,5137.0,31.0,East,Chennai,Canada,5.0,Debit Card,67.0,Other
2022-06-25,Keyboard,45312.0,39.0,North,Kolkata,USA,10.0,Credit Card,51.0,
2022-08-05,Monitor,90577.0,39.0,North,Bangalore,USA,20.0,Debit Card,25.0,Female
2022-04-05,Phone,46954.0,37.0,East,,Canada,20.0,Net Banking,37.0,Other
2022-05-24,Headphones,27205.0,35.0,West,Delhi,India,5.0,Debit Card,18.0,Male
2022-12-11,Monitor,47399.0,7.0,West,,India,20.0,,22.0,Female
2022-04-21,Mouse,19727.0,2.0,South,Lucknow,UK,10.0,Debit Card,,Male
2022-07-22,Phone,3822.0,27.0,South,Pune,Canada,20.0,Cash,34.0,Male
,Camera,81522.0,45.0,North,Mumbai,UK,15.0,Credit Card,63.0,Female
2022-03-22,Laptop,82939.0,13.0,East,Lucknow,Canada,10.0,Cash,61.0,Female
2022-09-27,Phone,86667.0,6.0,East,Jaipur,Germany,5.0,Net Banking,54.0,Female
2022-12-15,Monitor,79895.0,1.0,East,Hyderabad,France,5.0,Credit Card,64.0,Male
2022-06-27,Phone,54845.0,36.0,North,Delhi,USA,0.0,UPI,29.0,Other
2022-07-13,Monitor,93748.0,5.0,West,,Germany,15.0,Credit Card,42.0,Other
2022-06-05,Keyboard,55834.0,19.0,South,Delhi,India,15.0,Cash,61.0,Male
2022-03-05,Monitor,22604.0,33.0,,Jaipur,USA,,Credit Card,20.0,Male
2022-08-11,Tablet,58355.0,16.0,West,Mumbai,UK,20.0,UPI,38.0,Male
2022-07-02,Printer,64650.0,43.0,East,Lucknow,Canada,5.0,Debit Card,65.0,Male
2022-02-16,Headphones,,42.0,East,Chennai,Germany,15.0,Net Banking,56.0,Male
2022-01-01,Keyboard,70454.0,13.0,East,Bangalore,France,10.0,Cash,49.0,Other
2022-10-31,Mouse,87992.0,,East,Pune,USA,10.0,Credit Card,30.0,Male
2022-08-28,Monitor,52874.0,15.0,West,Ahmedabad,Canada,20.0,,22.0,Male
2022-08-24,Headphones,72027.0,31.0,East,Pune,USA,5.0,Net Banking,48.0,Female
2022-01-12,Mouse,96487.0,6.0,West,Chennai,Canada,5.0,Net Banking,41.0,Other
2022-08-26,Tablet,61922.0,39.0,North,Delhi,UK,10.0,Debit Card,33.0,Other
2022-09-04,Mouse,57869.0,9.0,North,Mumbai,India,0.0,UPI,56.0,Other
2022-08-25,,15611.0,21.0,South,Lucknow,Germany,5.0,Cash,68.0,Other
,Keyboard,9924.0,42.0,West,Hyderabad,,20.0,UPI,42.0,Female
,Headphones,590.0,35.0,South,Delhi,USA,5.0,Debit Card,56.0,Male
2022-09-22,Camera,29187.0,29.0,North,Delhi,France,5.0,Credit Card,52.0,Other
2022-02-06,Tablet,34885.0,1.0,West,Lucknow,India,0.0,Credit Card,59.0,Male
2022-05-02,Printer,77455.0,,East,Jaipur,,0.0,Credit Card,19.0,Female
2022-05-14,Laptop,16726.0,,West,Pune,UK,0.0,Net Banking,45.0,Male
2022-04-16,Printer,97899.0,18.0,West,Mumbai,India,15.0,Credit Card,59.0,Male
2022-04-27,Smartwatch,72115.0,1.0,South,Lucknow,France,10.0,Credit Card,34.0,Male
2022-04-21,Mouse,19727.0,2.0,South,Lucknow,UK,10.0,Debit Card,,Male
